date,ride_count,avg_duration,casual_ratio,temp,precip,wind,day_of_week,is_weekend,is_holiday,month
2026-03-13,8714,11.191022505929157,0.2679596052329585,5.4,1.6,42.0,4,0,0,3
2026-03-14,8008,12.057049891774891,0.35127372627372627,0.9,0.6,18.2,5,1,0,3
2026-03-15,4559,12.889605180229582,0.32836148278131166,7.4,41.6,34.1,6,1,0,3
2026-03-16,3706,10.337585698866704,0.14409066378845117,-3.2,5.3,30.6,0,0,0,3
2026-03-17,6225,9.46313936278447,0.157429718875502,-6.9,0.0,21.1,1,0,0,3
2026-03-18,8144,10.6733626698592,0.19388506876227898,-0.0,0.8,17.5,2,0,0,3
2026-03-19,11737,12.019705711283406,0.2351537871687825,5.1,2.3,12.1,3,0,0,3
2026-03-20,14104,12.783037107676309,0.30941576857629044,10.1,0.0,17.7,4,0,0,3
2026-03-21,21000,18.814016554761906,0.4786666666666667,12.0,0.0,21.9,5,1,0,3
2026-03-22,6645,11.832467918234261,0.3620767494356659,6.6,1.8,33.4,6,1,0,3
2026-03-23,8024,10.260786010717847,0.18257726819541376,0.8,0.1,29.3,0,0,0,3
2026-03-24,10429,10.825615313069326,0.19052641672260043,3.3,0.0,11.0,1,0,0,3
2026-03-25,15292,13.645211451521492,0.25614700496991893,11.7,0.0,19.0,2,0,0,3
2026-03-26,10011,11.412454341890587,0.23364299270802116,10.5,5.5,30.2,3,0,0,3
2026-03-27,8879,10.72356110485415,0.2335848631602658,1.1,0.1,29.2,4,0,0,3
2026-03-28,11040,13.557564301026572,0.3673913043478261,3.1,0.0,17.6,5,1,0,3
2026-03-29,13244,15.685432804792107,0.3859106010268801,10.3,0.0,17.0,6,1,0,3
2026-03-30,20684,16.424894926835556,0.335089924579385,17.8,3.2,25.9,0,0,0,3
2026-03-31,10961,10.641178720007298,0.23063589088586808,14.9,5.9,28.3,1,0,0,3
2026-04-01,10191,10.110706334020213,0.19791973309783142,3.6,0.5,24.7,2,0,0,4
2026-04-02,8390,11.098060939610647,0.22288438617401668,11.5,26.1,32.3,3,0,0,4
2026-04-03,11777,12.99252232600266,0.2988027511250743,9.0,2.4,21.9,4,0,0,4
2026-04-04,7799,12.51992025687054,0.33183741505321196,9.2,10.5,25.1,5,1,0,4
2026-04-05,8722,14.742405016051364,0.3761751891767943,6.6,0.0,22.0,6,1,0,4
2026-04-06,11492,11.08866452459682,0.21432300730943266,6.5,4.3,20.6,0,0,0,4
2026-04-07,10673,9.920495488616135,0.1871076548299447,0.7,0.0,17.7,1,0,0,4
2026-04-08,16296,12.370307251268205,0.24012027491408935,9.9,0.1,25.3,2,0,0,4
2026-04-09,17643,12.836289914791513,0.26446749419033044,15.2,3.8,26.0,3,0,0,4
2026-04-10,12124,11.713891010942483,0.2743319036621577,6.6,5.4,13.8,4,0,0,4
2026-04-11,14192,14.77685671035325,0.39444757609921083,7.0,0.0,13.9,5,1,0,4
2026-04-12,16685,17.90982170512436,0.4285885525921486,18.5,2.7,25.6,6,1,0,4
2026-04-13,16945,13.109089490508508,0.2639126586013573,19.8,2.2,26.0,0,0,0,4
2026-04-14,18224,13.813771955479952,0.27842405618964006,21.0,0.1,25.0,1,0,0,4
2026-04-15,14590,12.122501419922322,0.249485949280329,18.3,28.7,24.9,2,0,0,4
2026-04-16,15792,12.134128980918607,0.24993667679837892,15.9,9.1,18.3,3,0,0,4
2026-04-17,19399,14.562049623691944,0.35063663075416257,16.6,18.5,24.3,4,0,0,4
2026-04-18,14176,14.889622904909707,0.3957392776523702,10.5,9.0,26.6,5,1,0,4
2026-04-19,9811,13.176480226276627,0.3521557435531546,5.8,3.5,23.0,6,1,0,4
2026-04-20,13909,11.514694206389148,0.25026960960529154,7.2,0.0,16.0,0,0,0,4
2026-04-21,19627,13.126194738540446,0.2709532786467621,15.2,1.3,20.2,1,0,0,4
2026-04-22,19629,12.184273339616553,0.2585969738651995,13.5,0.0,14.4,2,0,0,4
2026-04-23,24530,14.663090080173935,0.32776192417448025,18.2,0.0,17.4,3,0,0,4
2026-04-24,19847,13.755276668178231,0.34095833123393965,18.4,1.3,19.3,4,0,0,4
2026-04-25,14067,14.595210304258192,0.38608089855690625,8.1,0.0,18.8,5,1,0,4
2026-04-26,12742,14.693743272903259,0.37725631768953066,10.1,0.0,12.2,6,1,0,4
2026-04-27,9555,11.400387826617827,0.19497645211930925,14.8,26.3,30.0,0,0,0,4
2026-04-28,17935,12.392545972493263,0.2446612768330081,13.8,0.5,22.7,1,0,0,4
2026-04-29,14988,10.83809895360733,0.22424606351748066,9.4,3.5,17.6,2,0,0,4
2026-04-30,13728,11.114820970522533,0.22559731934731936,6.9,3.9,14.0,3,0,0,4
